CATAID,RA,DEC,NQ,Z_TONRY,DM_70_25_75
48049,215.6319,-0.65533,5,0.0559302,36.99
48051,215.63535,-0.70502,5,0.0552797,36.9635
48053,215.63917,-0.63164,5,0.0552594,36.9627
48099,215.94452,-0.66411,5,0.0534229,36.8863
48143,216.00782,-0.77357,5,0.0530919,36.8723
48146,216.04581,-0.67891,5,0.0513295,36.7961
48214,216.28449,-0.65787,5,0.0741541,37.6318
48223,216.32802,-0.76874,5,0.0747741,37.6509
48265,216.4434,-0.8367,5,0.0152248,34.0948
48281,216.42009,-0.66061,5,0.0508729,36.7759
48328,216.72045,-0.73442,5,0.0737566,37.6195
48330,216.73247,-0.70223,5,0.0737762,37.6201
48333,216.83979,-0.79503,5,0.0309602,35.6643
48377,216.93003,-0.73338,5,0.0998038,38.317
48428,217.02548,-0.64442,5,0.0744115,37.6398
48432,217.04388,-0.68462,5,0.0560166,36.9935
48433,217.04584,-0.72219,5,0.0734006,37.6085
48434,217.0567,-0.66586,5,0.0738406,37.6222
48470,217.16035,-0.83068,5,0.0803644,37.8163
48503,217.34472,-0.82754,5,0.0489162,36.6876
48515,217.39749,-0.64098,5,0.0839927,37.918
48548,217.48766,-0.74744,5,0.0836011,37.9072
48576,217.68676,-0.79862,5,0.03592,35.9954
48580,217.63003,-0.82281,5,0.0832485,37.8975
48612,217.78785,-0.83054,5,0.0829755,37.8899
48667,218.18518,-0.78833,5,0.0560273,36.994
48681,218.31288,-0.8246,5,0.0897515,38.071
48723,218.36364,-0.80061,5,0.0563645,37.0076
48724,218.37603,-0.81034,5,0.0566046,37.0172
48735,218.37556,-0.83115,5,0.0567347,37.0224
48740,218.42752,-0.80006,5,0.057024,37.0339
48848,218.77347,-0.76005,5,0.0821072,37.8657
48969,219.19748,-0.75951,5,0.0385663,36.1542
49051,219.46495,-0.67245,5,0.0820946,37.8654
49167,219.95832,-0.71817,5,0.00705598,32.4113
49168,219.95846,-0.70636,5,0.00714471,32.4386
49182,219.90498,-0.77039,5,0.0727999,37.5898
49212,220.08559,-0.76781,5,0.0810928,37.8372
49260,220.33767,-0.75955,5,0.080708,37.8263
49262,220.3507,-0.75185,5,0.0808177,37.8294
49345,220.67841,-0.67532,5,0.0807116,37.8264
49363,220.73598,-0.8109,5,0.0457649,36.5379
49524,221.29405,-0.76712,5,0.0583541,37.0863
49640,221.78855,-0.74052,5,0.0435044,36.4242
49668,222.04016,-0.6933,5,0.0282466,35.4608
49702,222.08932,-0.80754,5,0.0569888,37.0326
49728,222.23499,-0.72721,5,0.0287882,35.503
49729,222.2542,-0.64775,5,0.0431455,36.4056
49730,222.29648,-0.70191,5,0.0441656,36.458
49734,222.31862,-0.71127,5,0.043865,36.4427
49753,222.49258,-0.63138,5,0.0271027,35.3691
49784,222.57312,-0.65015,5,0.0434599,36.4219
49857,222.97325,-0.72368,5,0.0444837,36.4742
49937,223.23704,-0.78549,5,0.0795335,37.7927
49941,223.21328,-0.73997,5,0.0780727,37.7501
49942,223.24208,-0.63067,5,0.0781519,37.7524
49963,223.29062,-0.63912,5,0.0784012,37.7598
50004,223.54569,-0.77011,5,0.084421,37.9299
50037,223.69701,-0.69281,5,0.0844979,37.932
50038,223.71344,-0.69412,5,0.0771625,37.7232
50061,223.76982,-0.79638,5,0.0771617,37.7232
50062,223.79213,-0.7762,5,0.0847965,37.9401
50063,223.80673,-0.72012,5,0.0861169,37.9758
50091,223.89432,-0.79217,5,0.0858653,37.969
53568,173.69011,-0.31386,5,0.0779493,37.7454
53622,173.98927,-0.27322,5,0.0666248,37.3864
53704,174.49025,-0.30124,5,0.077727,37.7388
53706,174.54059,-0.29751,5,0.0777569,37.7397
53726,174.69796,-0.2814,5,0.0777866,37.7406
53770,175.05514,-0.41167,5,0.0234917,35.0507
53772,174.98643,-0.2872,5,0.0616262,37.209
53809,175.11901,-0.3936,5,0.0283621,35.4687
53813,175.19712,-0.36031,5,0.0619261,37.22
53933,175.73603,-0.28621,5,0.0576091,37.0561
53995,176.13659,-0.28875,5,0.0481565,36.6514
53999,176.22764,-0.30783,5,0.0948026,38.1968
54102,176.75302,-0.29425,5,0.00675026,32.3131
54198,177.15681,-0.23406,5,0.049064,36.6935
54200,177.16657,-0.26592,5,0.0485735,36.6708
54201,177.16846,-0.2862,5,0.0486036,36.6722
54202,177.17597,-0.27873,5,0.0484434,36.6648
54263,177.33785,-0.38458,5,0.0842361,37.9237
54270,177.35884,-0.30505,5,0.0847564,37.9379
54274,177.41109,-0.35283,5,0.0863083,37.9798
54358,177.71326,-0.40764,5,0.0211297,34.8159
54359,177.74301,-0.36793,5,0.0437258,36.4345
54364,177.76357,-0.21049,5,0.0605355,37.1685
54381,177.86991,-0.21448,5,0.0608755,37.1812
54382,177.89814,-0.37486,5,0.0210454,34.807
54455,178.22624,-0.23572,5,0.0276373,35.4113
54460,178.16027,-0.35711,5,0.0967479,38.2439
54462,178.20416,-0.26424,5,0.083952,37.916
54500,178.29135,-0.39899,5,0.0820098,37.8621
54599,178.74184,-0.39206,5,0.0731572,37.6
54692,179.0768,-0.3041,5,0.0652261,37.3381
54694,179.09426,-0.30273,5,0.065216,37.3378
54851,179.67529,-0.21418,5,0.0960199,38.2264
54895,179.85167,-0.41092,5,0.0484929,36.6671
54923,180.01168,-0.40558,5,0.0811912,37.839
54961,180.04927,-0.34161,5,0.0811607,37.8382
54963,180.06012,-0.30233,5,0.0960384,38.2269
54974,180.07484,-0.21592,5,0.0827522,37.8828
55009,180.17675,-0.23113,5,0.0818807,37.8585
55048,180.3385,-0.32636,5,0.0844132,37.9286
55097,180.4918,-0.3201,5,0.0952554,38.2079
55098,180.49353,-0.38743,5,0.0952955,38.2089
55100,180.53517,-0.23694,5,0.0937831,38.1718
55147,180.62883,-0.26519,5,0.095675,38.2181
55148,180.69267,-0.24722,5,0.0953943,38.2113
55149,180.69439,-0.24751,5,0.0949037,38.1993
55150,180.75421,-0.2912,5,0.0416401,36.325
55211,180.97392,-0.28145,5,0.0951826,38.2061
55215,181.04401,-0.21502,5,0.0840189,37.9178
55250,181.10317,-0.3679,5,0.0961434,38.2294
55254,181.16934,-0.26674,5,0.0949613,38.2007
55278,181.23218,-0.21956,5,0.0955216,38.2144
55282,181.29964,-0.40961,5,0.0832972,37.898
55299,181.45423,-0.31513,5,0.0644336,37.3103
55302,181.50452,-0.38053,5,0.0808831,37.8303
55346,181.69376,-0.27371,5,0.034727,35.9192
55347,181.70512,-0.37906,5,0.0955295,38.2146
55372,181.84038,-0.37665,5,0.0236685,35.0674
55373,181.85632,-0.41271,5,0.0836647,37.9081
55537,182.69404,-0.41907,5,0.0799855,37.8047
55588,182.72185,-0.41482,5,0.0967952,38.2451
55648,183.00182,-0.37208,5,0.0366024,36.0366
55684,183.11341,-0.29713,5,0.0365014,36.0304
55715,183.18616,-0.36752,5,0.0752069,37.6633
55771,183.46002,-0.23988,5,0.0833745,37.9001
55882,183.83398,-0.39802,5,0.0224385,34.949
55905,183.79883,-0.40009,5,0.0225173,34.9568
55917,184.01943,-0.32348,5,0.077334,37.7273
55924,184.04788,-0.26269,5,0.0617254,37.2127
56005,184.24376,-0.22184,5,0.0731374,37.5994
56006,184.24397,-0.22399,5,0.0724868,37.579
56007,184.26027,-0.3176,5,0.0636565,37.2827
56055,184.37666,-0.23196,5,0.0351421,35.9457
56064,184.46849,-0.36208,5,0.0415394,36.3196
56066,184.49717,-0.33308,5,0.0726956,37.5856
56103,184.56434,-0.36482,5,0.0802041,37.811
56140,184.66762,-0.25645,5,0.081034,37.8346
56181,184.83689,-0.24152,5,0.0516685,36.8102
56183,184.85245,-0.29408,5,0.0401952,36.2459
56185,184.88123,-0.25281,5,0.0735339,37.6118
56250,185.17863,-0.28999,5,0.0796391,37.7947
56367,185.74969,-0.29305,5,0.0314491,35.6984
62077,211.10827,-0.35615,5,0.048505,36.6684
62079,211.12391,-0.27681,5,0.0799927,37.8055
62095,211.17324,-0.29553,5,0.080062,37.8075
62096,211.25647,-0.25427,5,0.033309,35.8269
62097,211.26211,-0.25141,5,0.0337493,35.8562
62098,211.1704,-0.41306,5,0.0258666,35.2651
62100,211.22985,-0.36817,5,0.0709432,37.5304
62122,211.28889,-0.29432,5,0.0333987,35.8329
62145,211.50592,-0.31054,5,0.0255128,35.2346
62209,211.79722,-0.37746,5,0.0806729,37.825
62239,211.97225,-0.32437,5,0.0540465,36.9124
62244,212.0066,-0.22561,5,0.0542159,36.9195
62266,212.1367,-0.23355,5,0.096621,38.2416
62267,212.16394,-0.36618,5,0.0775943,37.7356
62269,212.05619,-0.28967,5,0.0841116,37.921
62280,212.15763,-0.22516,5,0.0529624,36.8666
62300,212.29776,-0.41225,5,0.0839979,37.9179
62320,212.35757,-0.33519,5,0.0719562,37.5629
62323,212.391,-0.29083,5,0.071355,37.5437
62330,212.47136,-0.38396,5,0.0553801,36.9675
62336,212.49697,-0.37738,5,0.0828936,37.8875
62361,212.5145,-0.35584,5,0.0839342,37.9162
62363,212.53309,-0.39678,5,0.097716,38.2678
62364,212.54004,-0.28333,5,0.0542777,36.9221
62392,212.75732,-0.3323,5,0.0556457,36.9783
62406,212.77984,-0.34218,5,0.0555652,36.9751
62435,212.84806,-0.30052,5,0.0268579,35.3486
62436,212.85201,-0.27302,5,0.083358,37.9003
62442,212.93925,-0.23057,5,0.0487365,36.6791
62504,213.21823,-0.37887,5,0.0971241,38.2537
62593,213.49001,-0.23281,5,0.0395599,36.2109
62717,213.68145,-0.28223,5,0.0393569,36.1994
62718,213.67439,-0.28405,5,0.0395771,36.2119
62849,213.79684,-0.3251,5,0.0875361,38.0131
62939,213.98688,-0.34445,5,0.0779749,37.7469
62990,214.13822,-0.29321,5,0.0781825,37.753
63018,214.17081,-0.30157,5,0.0791528,37.7813
63027,214.26885,-0.25236,5,0.0446119,36.4803
63087,214.56875,-0.37872,5,0.0372513,36.0765
63122,214.71412,-0.2802,5,0.0522712,36.837
63163,214.82195,-0.41276,5,0.0402798,36.2513
63210,215.01944,-0.31479,5,0.0525366,36.8485
63211,215.03147,-0.27626,5,0.0521258,36.8308
63237,215.0816,-0.29469,5,0.0522352,36.8355
63240,215.05895,-0.24022,5,0.0852029,37.9508
63245,215.13721,-0.24844,5,0.0644042,37.3101
63246,215.15056,-0.22404,5,0.0534649,36.888
63276,215.29851,-0.3727,5,0.0539833,36.9099
63302,215.37926,-0.21315,5,0.0528205,36.8607
63304,215.42208,-0.36603,5,0.0528603,36.8624
63305,215.4231,-0.33773,5,0.0528201,36.8607
63311,215.46092,-0.41855,5,0.0536405,36.8955
63349,215.599,-0.3877,5,0.00682269,32.3376
63389,215.75062,-0.25455,5,0.055837,36.9862
63413,215.87244,-0.37767,5,0.0326763,35.7843
63451,215.95388,-0.24834,5,0.0854078,37.9564
63462,216.08391,-0.21896,5,0.084805,37.9401
63507,216.23397,-0.37605,5,0.0798288,37.8009
63653,216.60845,-0.26562,5,0.079792,37.7999
63777,216.88222,-0.29015,5,0.0544469,36.9292
63779,216.89581,-0.27756,5,0.0537162,36.8987
63780,216.89612,-0.40701,5,0.0536064,36.8941
63855,217.29077,-0.35167,5,0.0357954,35.9876
63885,217.29903,-0.23759,5,0.0353045,35.9568
63927,217.58733,-0.3324,5,0.0311566,35.6784
63997,217.74367,-0.30304,5,0.0941938,38.1828
64041,217.95927,-0.22098,5,0.0889856,38.0512
64087,218.09196,-0.22671,5,0.0561676,36.9997
64090,218.10623,-0.35362,5,0.0889233,38.0496
64156,218.47828,-0.41119,5,0.0366862,36.0425
64171,218.48822,-0.30117,5,0.030511,35.6319
64207,218.56678,-0.31383,5,0.0845716,37.9338
64240,218.72583,-0.34265,5,0.00723203,32.465
64284,218.92895,-0.29287,5,0.0577544,37.0628
64420,219.22427,-0.3225,5,0.0575992,37.0567
64646,219.56877,-0.34974,5,0.0376881,36.1028
64734,219.85217,-0.31053,5,0.0848186,37.9406
64804,220.23482,-0.31817,5,0.00690229,32.3632
64844,220.379,-0.28657,5,0.0805559,37.8219
64893,220.69137,-0.35108,5,0.00679239,32.3283
64983,220.98623,-0.40838,5,0.0740303,37.6282
64984,221.03406,-0.28225,5,0.0585976,37.0957
65075,221.54637,-0.22297,5,0.0066033,32.2667
65078,221.54757,-0.23842,5,0.0807644,37.8279
65083,221.62491,-0.32971,5,0.0833951,37.9017
65186,222.00101,-0.30077,5,0.0835481,37.9059
65214,222.17001,-0.21369,5,0.0760693,37.6905
65251,222.26512,-0.23044,5,0.0866552,37.9901
65355,222.72888,-0.369,5,0.027468,35.3988
65359,222.81485,-0.37214,5,0.0441354,36.4565
65384,222.84265,-0.37558,5,0.0441648,36.458
65395,222.9187,-0.30735,5,0.0842013,37.9239
65406,223.04598,-0.25612,5,0.0439407,36.4466
65408,223.06694,-0.29363,5,0.0441105,36.4553
65410,223.08092,-0.26922,5,0.0442402,36.4619
65416,223.03636,-0.38533,5,0.0468232,36.5894
65422,223.08322,-0.22583,5,0.0451908,36.5096
65472,223.34473,-0.27843,5,0.0765179,37.704
65524,223.47698,-0.31628,5,0.0664886,37.3829
65526,223.52354,-0.34455,5,0.0693998,37.4806
65581,223.70853,-0.36192,5,0.0845467,37.9333
65628,223.80519,-0.3355,5,0.0841246,37.9218
65629,223.83562,-0.27521,5,0.0850144,37.9461
65630,223.84492,-0.41661,5,0.0849546,37.9444
65660,223.93717,-0.30618,5,0.0838518,37.9143
65664,223.93794,-0.27357,5,0.0832713,37.8983
65665,223.94072,-0.33496,5,0.0843522,37.928
65669,223.94611,-0.34997,5,0.0866937,37.9912
65675,223.96746,-0.37254,5,0.084802,37.9403
69284,173.65985,0.18865,5,0.0300498,35.5971
69285,173.66312,0.12476,5,0.0299094,35.5867
69294,173.61098,0.1017,5,0.0295779,35.5619
69314,173.84702,0.09055,5,0.0304302,35.6251
69350,173.97174,0.18322,5,0.0673043,37.4095
69375,174.08783,0.20401,5,0.0767754,37.7106
69437,174.63462,0.19405,5,0.0769043,37.7144
69462,174.87368,0.11655,5,0.0214057,34.8447
69512,175.09729,0.10125,5,0.0966973,38.2427
69513,175.15948,0.15131,5,0.0433723,36.4163
69514,175.16052,0.05409,5,0.0968974,38.2475
69535,175.31141,0.1429,5,0.0295739,35.5616
69537,175.35822,0.02241,5,0.076262,37.6952
69601,175.54393,0.14421,5,0.0917197,38.1202
69620,175.72472,0.16186,5,0.0204021,34.7384
69716,176.23768,0.06086,5,0.0940706,38.1789
69718,176.27909,0.09084,5,0.095422,38.2119
69740,176.3596,0.00406,5,0.0154716,34.1283
69752,176.39832,0.01904,5,0.0595585,37.1315
69862,177.11463,0.17457,5,0.0864981,37.9848
69864,177.15742,0.02466,5,0.0210032,34.8026
69865,177.16529,0.02896,5,0.0964603,38.237
69878,177.21995,0.10772,5,0.0970106,38.2502
69903,177.44931,0.12852,5,0.0795686,37.7926
69904,177.44967,0.13232,5,0.0794985,37.7906
69983,177.79223,0.11445,5,0.0481095,36.6492
69985,177.81973,0.06577,5,0.0798377,37.8004
69986,177.84434,0.11732,5,0.0485699,36.6707
69987,177.90116,0.00057,5,0.0617559,37.2138
70016,177.96798,0.12799,5,0.0609342,37.1834
70017,177.97938,0.11129,5,0.061585,37.2075
70018,177.9992,0.16856,5,0.0782348,37.7538
70021,178.01373,0.04678,5,0.0605038,37.1673
70022,178.02229,0.0741,5,0.0611445,37.1912
70025,177.93723,0.10941,5,0.0612348,37.1945
70088,178.39462,0.17791,5,0.0838399,37.9129
70116,178.54285,0.13855,5,0.0517409,36.8132
70117,178.5614,0.01547,5,0.0577384,37.0612
70186,178.98017,0.006,5,0.0787318,37.7683
70188,179.01825,0.1993,5,0.0786109,37.7648
70189,179.07125,0.05568,5,0.0662863,37.3748
70190,179.07052,0.17763,5,0.0867305,37.991
70191,179.11863,0.06386,5,0.0658156,37.3586
70220,179.21008,0.16365,5,0.0965817,38.24
70319,179.49522,0.09864,5,0.0781285,37.7507
70331,179.49952,0.14509,5,0.077908,37.7442
70378,179.63444,0.05416,5,0.0582041,37.0794
70403,179.79046,0.00188,5,0.0486121,36.6727
70490,180.15704,0.0239,5,0.0962172,38.2312
70496,180.08022,0.13399,5,0.0880174,38.025
70532,180.27077,0.11376,5,0.0223338,34.9387
70547,180.27028,0.07978,5,0.0808982,37.8307
70610,180.53398,0.03682,5,0.095154,38.2054
70611,180.55524,0.01862,5,0.0829794,37.8891
70612,180.56808,0.1042,5,0.0800756,37.8072
70638,180.741,0.05992,5,0.0809659,37.8326
70639,180.74179,0.14125,5,0.0801247,37.8086
70640,180.74273,0.0302,5,0.0810461,37.8349
70670,180.8682,0.06009,5,0.083218,37.8958
70672,180.92025,0.00883,5,0.0856508,37.9622
70698,181.06501,0.11717,5,0.0744564,37.6403
70716,181.11135,0.02591,5,0.0950509,38.2029
70808,181.62543,0.18184,5,0.0419246,36.3402
70846,181.76754,0.18477,5,0.0936452,38.1684
70903,182.09802,0.11026,5,0.0420025,36.3444
70913,182.11872,0.16357,5,0.0366359,36.0386
70929,182.13044,0.1365,5,0.0360953,36.0054
70931,182.18677,0.20598,5,0.0967865,38.2449
71004,182.61856,0.06013,5,0.0797543,37.798
71008,182.68951,0.15679,5,0.0789928,37.776
71028,182.83827,0.05214,5,0.0795628,37.7925
71035,182.80875,0.18493,5,0.064635,37.3174
71037,182.82831,0.03997,5,0.0797732,37.7986
71040,182.85652,0.02307,5,0.0795228,37.7913
71063,182.88362,0.13184,5,0.0808638,37.8298
71099,183.06137,0.07231,5,0.0100921,33.1913
71110,183.11776,0.15799,5,0.0834054,37.901
71119,183.15344,0.19381,5,0.0836554,37.9079
71146,183.25125,0.04375,5,0.0226039,34.9653
71178,183.42228,0.19649,5,0.0759047,37.6845
71196,183.47657,0.00533,5,0.0833636,37.8998
71269,183.97349,0.08162,5,0.0417314,36.3299
71290,184.18955,0.09949,5,0.0733472,37.606
71310,184.28732,0.05674,5,0.0766906,37.7081
71311,184.28789,0.0737,5,0.0779019,37.7441
71336,184.38092,0.17432,5,0.0740265,37.6271
71382,184.62744,0.01327,5,0.0228818,34.9924
71444,184.76517,0.08099,5,0.0693287,37.4772
71739,186.03797,0.17036,5,0.0633428,37.2715
71740,186.03956,0.16457,5,0.0803526,37.8152
71744,186.11382,0.15285,5,0.026749,35.3388
71766,186.14691,0.12939,5,0.043249,36.41
76982,211.03082,0.14401,5,0.0486449,36.6748
77020,211.19706,0.14606,5,0.0476716,36.6293
77043,211.39751,0.18499,5,0.0485992,36.6727
77069,211.53848,0.08307,5,0.0762517,37.6956
77093,211.71692,0.00016,5,0.0258652,35.265
77153,211.99219,0.11388,5,0.0264425,35.314
77154,211.99396,0.02441,5,0.0863435,37.9814
77155,212.01331,0.0493,5,0.0864934,37.9854
77193,212.1924,0.07203,5,0.054052,36.9126
77211,212.20818,0.07352,5,0.0861198,37.9754
77214,212.26955,0.10843,5,0.0837567,37.9113
77215,212.2757,0.18879,5,0.0546008,36.9355
77226,212.3728,0.14367,5,0.0550198,36.9528
77227,212.44166,0.06231,5,0.0553092,36.9646
77304,212.89353,0.16618,5,0.0538605,36.9046
77345,213.06321,0.05385,5,0.054829,36.9449
77399,213.11744,0.09653,5,0.0550883,36.9556
77403,213.15512,0.1417,5,0.0549574,36.9502
77446,213.26064,0.14638,5,0.0555162,36.9731
77452,213.37499,0.18582,5,0.0266316,35.3298
77610,213.89973,0.03745,5,0.0541651,36.9174
77621,213.9742,0.03182,5,0.0844996,37.9317
77651,214.13502,0.07134,5,0.0534305,36.8866
77705,214.32786,0.09457,5,0.0535274,36.8907
77707,214.32982,0.05102,5,0.0537678,36.9008
77708,214.34242,0.02372,5,0.0542781,36.9221
77709,214.39428,0.20878,5,0.0979434,38.2732
77710,214.39625,0.1591,5,0.0551576,36.9585
77752,214.60927,0.16939,5,0.0541432,36.9165
77754,214.64775,0.15771,5,0.0540525,36.9127
77757,214.73234,0.09417,5,0.0980081,38.2748
77782,214.80302,0.00163,5,0.0981173,38.2774
77783,214.82711,0.05775,5,0.0978764,38.2717
77786,214.86618,0.1061,5,0.0609048,37.1831
77788,214.8779,0.16422,5,0.0849845,37.9449
77967,215.61509,0.05906,5,0.0325192,35.7736
77979,215.5988,0.18228,5,0.0301072,35.6022
78018,215.68156,0.13234,5,0.0551865,36.9597
78078,215.75109,0.04448,5,0.0795657,37.7934
78143,215.80784,0.04442,5,0.0559253,36.9898
78320,216.44243,0.14881,5,0.0856484,37.9629
78350,216.5748,0.15433,5,0.0551815,36.9595
78355,216.65211,0.04193,5,0.0560813,36.9961
78384,216.83318,0.09981,5,0.0852915,37.9533
78406,216.9871,0.02257,5,0.0247864,35.1708
78421,217.02088,0.05567,5,0.0853284,37.9543
78425,217.06864,0.00232,5,0.0538926,36.9061
78490,217.43418,0.08126,5,0.0554974,36.9725
78492,217.44013,0.15839,5,0.0899644,38.0765
78520,217.47984,0.16896,5,0.0568475,37.0269
78522,217.49844,0.20033,5,0.0562266,37.002
78523,217.50188,0.20719,5,0.0567569,37.0233
78530,217.58209,0.11913,5,0.0571061,37.0371
78531,217.59156,0.12183,5,0.0561251,36.9979
78550,217.61878,0.17258,5,0.0878395,38.0212
78553,217.63629,0.17071,5,0.057105,37.0371
78590,217.76337,0.15993,5,0.0798207,37.8008
78622,217.95138,0.04833,5,0.0945594,38.1918
78634,218.03268,0.16517,5,0.0563276,37.0061
78659,218.10825,0.05754,5,0.0937758,38.1725
78696,218.20394,0.14698,5,0.0557242,36.9817
78732,218.3639,0.00019,5,0.0568528,37.0271
78791,218.64912,0.07551,5,0.0273897,35.3923
78800,218.70968,0.0876,5,0.0571467,37.0388
78827,218.91701,0.20494,5,0.0300219,35.596
78842,218.91956,0.09832,5,0.0576234,37.0576
78921,219.16096,0.11739,5,0.0306485,35.6419
78971,219.383,0.06082,5,0.0823942,37.8738
78985,219.40691,0.0762,5,0.082774,37.8844
79055,219.90574,0.12305,5,0.0522819,36.8377
79084,219.92758,0.05619,5,0.00689489,32.3608
79098,220.06366,0.20671,5,0.00744294,32.5278
79105,220.06864,0.18257,5,0.0863144,37.9809
79257,220.87276,0.20389,5,0.0291657,35.5318
79294,220.94328,0.20735,5,0.0291542,35.5309
79301,221.01455,0.00004,5,0.0346296,35.9139
79302,221.01857,0.0541,5,0.0742485,37.6349
79303,221.01972,0.05114,5,0.0740583,37.629
79334,221.07872,0.0419,5,0.0296796,35.5706
79335,221.07654,0.04404,5,0.0289296,35.5138
79338,221.07439,0.04252,5,0.029436,35.5523
79529,221.83671,0.01075,5,0.0241395,35.1125
79568,222.11429,0.20133,5,0.0276101,35.4102
79635,222.51551,0.0975,5,0.0410872,36.2961
79670,222.60205,0.10402,5,0.0423366,36.3632
79688,222.71914,0.09451,5,0.0434052,36.4191
79693,222.72742,0.02768,5,0.0437856,36.4387
79711,222.75374,0.07609,5,0.0441352,36.4565
79733,222.84758,0.00709,5,0.0238973,35.0903
79734,222.8661,0.00117,5,0.0433328,36.4154
79738,222.94802,0.02727,5,0.0645461,37.3153
79748,222.89801,0.09789,5,0.0647369,37.3221
79771,222.86909,0.08147,5,0.0432224,36.4096
79810,223.26108,0.20311,5,0.0438854,36.4438
79813,223.19981,0.03308,5,0.0450779,36.504
79834,223.40383,0.0057,5,0.0445639,36.4782
79835,223.3961,0.0104,5,0.0431129,36.404
79836,223.40848,0.02098,5,0.0455044,36.5252
79849,223.42862,0.03009,5,0.0458942,36.5443
79850,223.42968,0.03929,5,0.0446833,36.4843
79866,223.45444,0.08965,5,0.0446528,36.4827
79882,223.54572,0.16924,5,0.084058,37.92
79921,223.71556,0.08868,5,0.0355817,35.9745
79929,223.65808,0.19362,5,0.0674744,37.4164
80014,223.92021,0.10666,5,0.0785273,37.7635
83719,173.73223,0.6166,5,0.0676941,37.4227
83808,174.29008,0.45658,5,0.067533,37.4173
83823,174.4483,0.42524,5,0.0948858,38.1988
83849,174.5724,0.6134,5,0.00277035,30.377
83916,175.12683,0.55231,5,0.0674504,37.4145
83921,175.20383,0.62242,5,0.0934814,38.1643
84070,175.87559,0.5841,5,0.0771998,37.7232
84106,175.98673,0.52224,5,0.0291611,35.5304
84107,175.99841,0.428,5,0.0299225,35.5877
84237,176.84514,0.45108,5,0.0785987,37.7644
84296,177.06061,0.60553,5,0.0319113,35.7308
84297,177.07068,0.50927,5,0.0869278,37.9963
84298,177.07839,0.59331,5,0.0779166,37.7444
84379,177.44278,0.53292,5,0.0782259,37.7535
84459,178.01005,0.43074,5,0.080747,37.8264
84554,178.61349,0.49733,5,0.0777507,37.7395
84587,178.73096,0.58889,5,0.0795221,37.7913
84588,178.76011,0.57274,5,0.0802328,37.8117
84610,178.8793,0.42894,5,0.0619409,37.2206
84611,178.91805,0.51551,5,0.0618903,37.2187
84655,179.20273,0.44603,5,0.0621997,37.2301
84658,179.25998,0.49833,5,0.0222334,34.9287
84660,179.26875,0.55682,5,0.0969306,38.2483
84677,179.34598,0.48719,5,0.0485727,36.6708
84680,179.37503,0.60253,5,0.048412,36.6634
84705,179.4455,0.62863,5,0.048802,36.6814
84734,179.59746,0.55189,5,0.0776962,37.7379
84736,179.63433,0.59825,5,0.0777058,37.7382
84740,179.66997,0.60944,5,0.0968985,38.2476
84742,179.6811,0.5524,5,0.0960376,38.2269
84743,179.68703,0.58907,5,0.0967082,38.243
84751,179.59724,0.50102,5,0.0823018,37.8703
84810,179.77407,0.56315,5,0.0799279,37.803
84814,179.73956,0.42557,5,0.0776959,37.7379
84815,179.78804,0.4945,5,0.0797178,37.7969
84865,179.90955,0.48526,5,0.0703061,37.5091
84897,180.06614,0.62849,5,0.0871048,38.001
84900,180.09969,0.49069,5,0.0269304,35.3538
84939,180.20809,0.57105,5,0.0868741,37.9949
84942,180.27368,0.45974,5,0.0629757,37.2583
84943,180.3152,0.49792,5,0.0859427,37.97
84981,180.32655,0.54008,5,0.0782734,37.7549
84982,180.35648,0.54535,5,0.0789941,37.776
85012,180.54871,0.55858,5,0.0792133,37.7824
